id,url,isUse,oauthService,oauthLink,loginLink
118,https://truecar.com,1,Facebook,www.facebook.com/v2.0/dialog/oauth?scope=email&state=l59Wyy44F6C7aBjEK3hRRxzFt8nIB5la&redirect_uri=https%3A%2F%2Fwww.truecar.com%2Fuser%2Fcomplete%2Ffacebook%2F%3Fredirect_state%3Dl59Wyy44F6C7aBjEK3hRRxzFt8nIB5la&client_id=317496228291883,https://truecar.com/user/login/facebook/?next=/
119,https://truecar.com,1,Google,accounts.google.com/signin/oauth?client_id=378225679586-uq0h7kmu2qcfrk81t1a33b3tjcejibp7.apps.googleusercontent.com&as=fWRJx1EvCuYLnF7vc7HPuA&destination=https://www.truecar.com&approval_state=!ChRLNkxvZmdFYnl2OVhWNTRwcEpiSxIfRV9DcGtMVloyS3dja013TWpqbVNUV1dTYlVXLVpCWQ%E2%88%99ANKMe1QAAAAAW7qiexVjbn7pKKfO6DkV4Yhb4wljXhty&oauthgdpr=1&xsrfsig=AHgIfE9QykQLCz71ZmKJjZuevBSd6O7WpQ,https://truecar.com/user/login/google-plus/?next=/
120,https://arageek.com,1,Facebook,www.facebook.com/v2.8/dialog/oauth?auth_type=rerequest&client_id=279047012126785&state=c8b5398fadb8e292bd34ca9f99a8e99a&response_type=code&sdk=php-sdk-5.4.4&redirect_uri=https%3A%2F%2Fwww.arageek.com%2Fwp-content%2Fplugins%2Fwordpress-social-login%2Fhybridauth%2F%3Fhauth_done%3DFacebook&scope=email%2Cpublic_profile%2Cuser_friends,https://www.arageek.com/wp-login.php?action=wordpress_social_authenticate&mode=login&provider=Facebook&redirect_to=https%3A%2F%2Fwww.arageek.com%2F
121,https://arageek.com,1,Google,accounts.google.com/signin/oauth?client_id=158526654854-dk2pk4s3bped79aoompmlca5hkrmd6ur.apps.googleusercontent.com&as=AbtUnE23n2J8j3ThvVOZUA&destination=https://www.arageek.com&approval_state=!ChR5NjRmRUd6UjBKZnUyYWVTUndQTBIfay1XWVM3ZWY1UnNha013TWpqbVNUV1Z5NC1DX1pCWQ%E2%88%99ANKMe1QAAAAAW7qpEJAtGOqN-CMZMSG71O1CE_CEf_y6&oauthgdpr=1&xsrfsig=AHgIfE92c3nO0pjaGwusnWpXUZOZmNgriQ,https://www.arageek.com/wp-login.php?action=wordpress_social_authenticate&mode=login&provider=Google&redirect_to=https%3A%2F%2Fwww.arageek.com%2F
122,https://forumhouse.ru,1,Facebook,www.facebook.com/v2.8/dialog/oauth?auth_type=rerequest&client_id=461385697332528&state=2a197dd40974316a9878fad3b11a8af3&response_type=code&sdk=php-sdk-5.6.1&redirect_uri=https%3A%2F%2Fwww.forumhouse.ru%2Fauth%2Fsocial%2Flogin%2FFacebook%2F1%3Fhauth_done%3DFacebook&scope=public_profile%2Cemail%2Cuser_birthday%2Cuser_hometown,https://www.forumhouse.ru/auth/social/login/Facebook
123,https://forumhouse.ru,1,Vk,oauth.vk.com/authorize?client_id=4565005&redirect_uri=https%3A%2F%2Fwww.forumhouse.ru%2Fauth%2Fsocial%2Flogin%2FVkontakte%2F1%3Fhauth.done%3DVkontakte&response_type=code&scope=offline,https://www.forumhouse.ru/auth/social/login/Vkontakte
124,https://b17.ru,1,Vk,oauth.vk.com/authorize?client_id=5349110&display=page&redirect_uri=https://www.b17.ru/login_vk.php&scope=email&response_type=code&v=5.50,https://b17.ru/login_vk.php?auto=1
125,https://8card.net,1,Facebook,www.facebook.com/v2.8/dialog/oauth?client_id=165066846847451&redirect_uri=https%3A%2F%2F8card.net%2Flogin%2Fcall_back%2Ffacebook&scope=public_profile%2Cuser_friends,https://8card.net/login?service=facebook
126,https://jalantikus.com,1,Google,accounts.google.com/signin/oauth?client_id=367313656083-cnclp25qg6ot9fi4kdlknf9r6tcml2d8.apps.googleusercontent.com&as=R_UYWdNEJoBHTQbnsJeaFQ&destination=https://jalantikus.com&approval_state=!ChRrbnJHVGdrYzJvQjc4UURSUEFhYxIfVTRUTmNyVmVOSmtaSU5vbEVpbVNxcUZsRlh2QVpCWQ%E2%88%99ANKMe1QAAAAAW7qriIpENqepRtf5dVNkDXtQ8mfZEjE5&oauthgdpr=1&xsrfsig=AHgIfE_jgWn-xWoU0auoy9MzLFmIva4_NQ,https://jalantikus.com/login/google/
127,https://hasznaltauto.hu,1,Google,accounts.google.com/signin/oauth?client_id=200053791824-7orf5nshcuqsiqo5ili07289o52mu243.apps.googleusercontent.com&as=Z6P2AmGrgMwuNt_5huFUjg&destination=https://www.hasznaltauto.hu&approval_state=!ChR1Smk1TU0xVXBvcEFzaktHTk42ZhIfbzE1NEJGTWdrU0FUa013TWpqbVNUV1dpUXBiQVpCWQ%E2%88%99ANKMe1QAAAAAW7qr9_VQZJI0BMGpS05L-wt8k1F02k0V&oauthgdpr=1&xsrfsig=AHgIfE_Qcri6Vjw-Gel-0ROU5f05z4s80A,https://www.hasznaltauto.hu/login/auth/google
128,https://onesignal.com,1,Google,accounts.google.com/signin/oauth?client_id=132498285742-q2401jqsl8v0hme4kvf6gv3eqfdadso0.apps.googleusercontent.com&as=7KvfVyZTXtWB0nbLMIbeMQ&destination=https://onesignal.com&approval_state=!ChRmMmRWbkJNR1NNYV9MV1dPUXBBYhIfODVWcktmcWNfY1Fha013TWpqbVNUV1VpV1NuQlpCWQ%E2%88%99ANKMe1QAAAAAW7quUq6mpkOE9RLAqGwug1Ps18L0ja5I&oauthgdpr=1&xsrfsig=AHgIfE-JmZPt5n-SuvnAjOVuKPpTxcvxBQ,https://onesignal.com/users/auth/google_oauth2
129,https://politikus.ru,1,Vk,oauth.vk.com/authorize?client_id=3996909&scope=&redirect_uri=https%3A%2F%2Fpolitikus.ru%2Fengine%2Fmodules%2Floginme.php%3Fprovider%3Dvk&response_type=code,https://politikus.ru/engine/modules/loginme.php?provider=vk
130,https://powtoon.com,1,Google,accounts.google.com/signin/oauth?client_id=267262502328.apps.googleusercontent.com&as=jKtwFvEp8vbWAnRR2uCK-Q&destination=https://www.powtoon.com&approval_state=!ChRyREpQbjJ4WHpZU0hMTlMzTzZ0aRIfYzhSUFhwbkE4ZVFZa013TWpqbVNUV1Z5X1hQQ1pCWQ%E2%88%99ANKMe1QAAAAAW7qznDGgSyvz3gwMIxiR0DAXRhYlMpP7&oauthgdpr=1&xsrfsig=AHgIfE-CFLh49hwubJ6Du3snPOvtFiw3Fw,https://powtoon.com/account/login-google/
131,https://powtoon.com,1,Facebook,www.facebook.com/v2.9/dialog/oauth?scope=email&state=B74FUZTkis6zzMOTOAUxqCnqq5PK0oAx&redirect_uri=https://www.powtoon.com/account/complete/facebook/&client_id=252546858126957&return_scopes=true,https://powtoon.com/account/login/facebook/
132,https://meneame.net,1,Twitter,api.twitter.com/oauth/authenticate?oauth_token=HI3pEAAAAAAAAbdvAAABZkwoPgo,https://meneame.net/oauth/signin.php?service=twitter&op=init&return=/
133,https://meneame.net,1,Facebook,www.facebook.com/v2.9/dialog/oauth?client_id=107710022602352&state=92cd45fb0306ff5e6cd5c187e6cd282a&response_type=code&sdk=php-sdk-5.5.0&redirect_uri=https%3A%2F%2Fwww.meneame.net%2Foauth%2Ffbconnect.php&scope=email,https://meneame.net/oauth/fbconnect.php?return=/
134,https://meneame.net,1,Google,accounts.google.com/signin/oauth?client_id=736382720624.apps.googleusercontent.com&as=IA1ao8xYTqGmmljfIXm5yQ&destination=https://www.meneame.net&approval_state=!ChRaenJiN2ZEaVN4OTFMbnI2aVg3URIfUTZoOFpWeXlDaGtSSU5vbEVpbVNxcUZGTUliQ1pCWQ%E2%88%99ANKMe1QAAAAAW7qz55Oesi9cpLkH6JA-kYFJfM64vX5O&oauthgdpr=1&xsrfsig=AHgIfE8aVgiRuXovMGuCEvikAUlxYba1qw,https://meneame.net/oauth/signin.php?service=gplus&op=init&return=/
135,https://yidianzixun.com,1,Sina Weibo,api.weibo.com/oauth2/authorize?client_id=1290308714&redirect_uri=http%3A%2F%2Fwww.yidianzixun.com%2Fhome%3Fpage%3Dindex-weibo%26callback%3Dhttp%253A%252F%252Fwww.yidianzixun.com%252F,https://api.weibo.com/oauth2/authorize?client_id=1290308714&redirect_uri=http%3A%2F%2Fwww.yidianzixun.com%2Fhome%3Fpage%3Dindex-weibo%26callback%3Dhttp%253A%252F%252Fwww.yidianzixun.com%252F
136,https://yidianzixun.com,1,Tecent QQ,graph.qq.com/oauth2.0/show?which=Login&display=pc&response_type=code&client_id=100468103&state=yidian&redirect_uri=http%3A%2F%2Fwww.yidianzixun.com%2Fhome%3Fpage%3Dindex-qq%26callback%3Dhttp%253A%252F%252Fwww.yidianzixun.com%252F,https://graph.qq.com/oauth2.0/authorize?response_type=code&client_id=100468103&state=yidian&redirect_uri=http%3A%2F%2Fwww.yidianzixun.com%2Fhome%3Fpage%3Dindex-qq%26callback%3Dhttp%253A%252F%252Fwww.yidianzixun.com%252F
137,https://yidianzixun.com,1,Wechat,open.weixin.qq.com/connect/qrconnect?appid=wx9a0b25d53c37ed77&redirect_uri=http%3A%2F%2Fwww.yidianzixun.com%2Fhome%3Fpage%3Dindex-weixin%26callback%3Dhttp%253A%252F%252Fwww.yidianzixun.com%252F&response_type=code&scope=snsapi_login&state=12345,https://open.weixin.qq.com/connect/qrconnect?appid=wx9a0b25d53c37ed77&redirect_uri=http%3A%2F%2Fwww.yidianzixun.com%2Fhome%3Fpage%3Dindex-weixin%26callback%3Dhttp%253A%252F%252Fwww.yidianzixun.com%252F&response_type=code&scope=snsapi_login&state=12345#wechat_redirect
138,https://society6.com,1,Twitter,api.twitter.com/oauth/authenticate/?oauth_token=gjiVYwAAAAAAABrLAAABZkw_E7s&force_login=1,https://society6.com/login/twitter
139,https://tonkosti.ru,1,Vk,oauth.vk.com/authorize?v=5.73&client_id=5285904&redirect_uri=https%3A%2F%2Ftonkosti.ru%2Foauth%2Flogin_with_vk.php&scope=email&state=1538877967-855d92,https://tonkosti.ru/oauth/login_with_vk.php
140,https://zr.ru,1,Vk,oauth.vk.com/authorize?client_id=3730705&redirect_uri=http%3A%2F%2Fapi.zr.ru%2Fpassport%2Fsocial-provider%2Fcallback%3Fprovider%3Dvk&response_type=code&scope=email,https://api.zr.ru/passport/social-provider/signin?provider=vk&callback=https://www.zr.ru/social-authorization/&return=https://www.zr.ru/
141,https://zr.ru,1,Google,accounts.google.com/signin/oauth?client_id=830014698706-m0dbdepptlf8989om4ieavsv7rv8vqj6.apps.googleusercontent.com&as=u20ekw-M61DZhKu7hWD_Uw&destination=http://api.zr.ru&approval_state=!ChRwRWE3bmhqWGFYQXZIb3pjNkRPaRIfczlFbVBLN1FlLWNSSU5vbEVpbVNxcUdWYTJfR1pCWQ%E2%88%99ANKMe1QAAAAAW7rD7LA08-ONcvT45gfApOQSDhSFsBBu&oauthgdpr=1&xsrfsig=AHgIfE_cYpuUjhzniBNrg2SyKAzhtt2Kkg,https://api.zr.ru/passport/social-provider/signin?provider=google&callback=https://www.zr.ru/social-authorization/&return=https://www.zr.ru/
142,https://dokumen.tips,1,Facebook,www.facebook.com/v2.10/dialog/oauth?client_id=339752809872491&state=f87a11f561978b5dea52d6508d15e975&response_type=code&sdk=php-sdk-5.6.1&redirect_uri=https%3A%2F%2Fdokumen.tips%2Flogin%2Ffacebookcallback&scope=email,https://dokumen.tips/login/facebook
143,https://dokumen.tips,1,Google,accounts.google.com/signin/oauth?client_id=416551168269-rnmrju0n1gsqpd3s9snp471obvjknvrv.apps.googleusercontent.com&as=mWMs0LZVjTwmkkBE8Sgv2g&destination=https://dokumen.tips&approval_state=!ChRQeUlOakhIcEhZMHB1Z01HcVJyMRIfUS1LNjRCR3Z2bGNYa013TWpqbVNUV1hDcFAzR1pCWQ%E2%88%99ANKMe1QAAAAAW7rGMi70I843Q7swFelRgRbz85KmCuhz&oauthgdpr=1&xsrfsig=AHgIfE9B4BSB87wr2ysRF2YHnDF3Ehr-ug,https://dokumen.tips/login/google
144,https://trud.com,1,Vk,"oauth.vk.com/authorize?client_id=5014777&redirect_uri=https://trud.com/social/success?type=vk&response_type=code&scope=wall,offline,photos,audio,video,email","http://oauth.vk.com/authorize?client_id=5014777&redirect_uri=https://trud.com/social/success?type=vk&response_type=code&scope=wall,offline,photos,audio,video,email"
145,https://trud.com,1,Vk,"oauth.vk.com/authorize?client_id=5014777&redirect_uri=https://trud.com/social/success?type=vk&response_type=code&scope=wall,offline,photos,audio,video,email","http://oauth.vk.com/authorize?client_id=5014777&redirect_uri=https://trud.com/social/success?type=vk&response_type=code&scope=wall,offline,photos,audio,video,email"
146,https://trud.com,1,Google,accounts.google.com/signin/oauth?client_id=452983853097-ql3u4cmgg4oni220hlbr183u14ifa7d2.apps.googleusercontent.com&as=pxUnEKEVQxie8L42LtNTtQ&destination=https://trud.com&approval_state=!ChQ1SFBnSjhuRzJ6Z3BlYzFDb3ZWaBIfY3o0dmplNHJTZkFUa013TWpqbVNUV1ZDR3h2SFpCWQ%E2%88%99ANKMe1QAAAAAW7rGq8AeBMdHxmS1TlAB1GK-QjEpLHNe&oauthgdpr=1&xsrfsig=AHgIfE9vgrtFNFo04lwyCd-epmlhzT5SKg,https://accounts.google.com/o/oauth2/auth?redirect_uri=https://trud.com/social/success?type=gp&response_type=code&client_id=452983853097-ql3u4cmgg4oni220hlbr183u14ifa7d2.apps.googleusercontent.com&approval_prompt=force&scope=https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.profile+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.email&access_type=offline&state=www.trud.com
147,https://trud.com,1,mail.ru,connect.mail.ru/oauth/authorize?client_id=736890&response_type=code&scope=stream&redirect_uri=https://trud.com/social/success?type=my,https://connect.mail.ru/oauth/authorize?client_id=736890&response_type=code&scope=stream&redirect_uri=https://trud.com/social/success?type=my
148,https://monetizze.com.br,1,Facebook,www.facebook.com/v2.8/dialog/oauth?client_id=572975316152736&state=54da4795b322abfc56e4c4c39d0fed62&response_type=code&sdk=php-sdk-5.0.0&redirect_uri=https%3A%2F%2Fapp.monetizze.com.br%2Flogin&scope=email%2Cpublic_profile,https://www.facebook.com/v2.8/dialog/oauth?client_id=572975316152736&state=54da4795b322abfc56e4c4c39d0fed62&response_type=code&sdk=php-sdk-5.0.0&redirect_uri=https%3A%2F%2Fapp.monetizze.com.br%2Flogin&scope=email%2Cpublic_profile
149,https://leiphone.com,1,Wechat,open.weixin.qq.com/connect/qrconnect?appid=wxe3fdbcca19049c40&scope=snsapi_login&redirect_uri=https%3A%2F%2Fhome.leiphone.com%2Flogin%2Fcallback%3Ftype%3Dweixin&state=https%3A%2F%2Fwww.leiphone.com&login_type=jssdk&self_redirect=default&href=//dn-leiphone.qbox.me/resWeb/home/css/login/weixin-igao7-3.css,https://home.leiphone.com/login/wechatLogin
150,https://wikium.ru,1,Vk,"oauth.vk.com/authorize?client_id=3659772&redirect_uri=https%3A%2F%2Fwikium.ru%2Flogin%2Fvkontakte&scope=friends,email&response_type=code",https://wikium.ru/social-login/vkontakte
151,https://wikium.ru,1,mail.ru,connect.mail.ru/oauth/authorize?client_id=735070&redirect_uri=https%3A%2F%2Fwikium.ru%2Flogin%2Fmailru&scope=&response_type=code,https://wikium.ru/social-login/mailru
152,https://wikium.ru,1,Google,accounts.google.com/signin/oauth?client_id=267060244620-krptrr9qc0higiq62lv938dajr76asao.apps.googleusercontent.com&as=9OyAtBEw0OY53sSH7jc6XA&destination=https://wikium.ru&approval_state=!ChRDQ2FqQ2dhZV9SUXFNd3pBS2hPSRIfczl4YWZyNndBeFFha013TWpqbVNUV1dDUXhqSVpCWQ%E2%88%99ANKMe1QAAAAAW7rKuMjxug_TVb4twVEEUYHxNenhHNsj&oauthgdpr=1&xsrfsig=AHgIfE9Tiunof9yzxh2TBLoN8jAhUoh2Ug,https://wikium.ru/social-login/google
153,https://gsp.ro,1,Facebook,www.facebook.com/v2.3/dialog/oauth?client_id=1412166425685501&redirect_uri=https%3A%2F%2Fwww.gsp.ro%2F%3Fsection%3Duser%26screen%3Dfb&state=58a791dd0dd7afd541246203a477a685&sdk=php-sdk-4.0.23&scope=,https://www.facebook.com/v2.3/dialog/oauth?client_id=1412166425685501&redirect_uri=https%3A%2F%2Fwww.gsp.ro%2F%3Fsection%3Duser%26screen%3Dfb&state=58a791dd0dd7afd541246203a477a685&sdk=php-sdk-4.0.23&scope=
154,https://kinoafisha.info,1,Vk,oauth.vk.com/authorize?client_id=5104322&scope=4194304&response_type=code&redirect_uri=https%3A%2F%2Fwww.kinoafisha.info%2Fprofile%2Floginsocial%2Fvk&state=aHR0cHM6Ly93d3cua2lub2FmaXNoYS5pbmZvLw%3D%3D,https://oauth.vk.com/authorize?client_id=5104322&scope=4194304&response_type=code&redirect_uri=https%3A%2F%2Fwww.kinoafisha.info%2Fprofile%2Floginsocial%2Fvk&state=aHR0cHM6Ly93d3cua2lub2FmaXNoYS5pbmZvLw%3D%3D
155,https://kinoafisha.info,1,Facebook,www.facebook.com/v2.12/dialog/oauth?client_id=818858681544840&scope=public_profile%2Cemail%2Cuser_birthday&response_type=code&redirect_uri=https%3A%2F%2Fwww.kinoafisha.info%2Fprofile%2Floginsocial%2Ffb&state=aHR0cHM6Ly93d3cua2lub2FmaXNoYS5pbmZvLw%3D%3D,https://www.facebook.com/v2.12/dialog/oauth?client_id=818858681544840&scope=public_profile%2Cemail%2Cuser_birthday&response_type=code&redirect_uri=https%3A%2F%2Fwww.kinoafisha.info%2Fprofile%2Floginsocial%2Ffb&state=aHR0cHM6Ly93d3cua2lub2FmaXNoYS5pbmZvLw%3D%3D
156,https://zggjsmc.com,1,Wechat,open.weixin.qq.com/connect/qrconnect?appid=wx341a76b47f6d07f9&redirect_uri=https://zggjsmc.com/Login/OauthCallBack?oauthId=Himall.Plugin.OAuth.WeiXin&response_type=code&scope=snsapi_login&state=himall,https://open.weixin.qq.com/connect/qrconnect?appid=wx341a76b47f6d07f9&redirect_uri=https://zggjsmc.com/Login/OauthCallBack?oauthId=Himall.Plugin.OAuth.WeiXin&response_type=code&scope=snsapi_login&state=himall
157,https://sta.sh,1,deviantART,www.deviantart.com/oauth2/authorize?state=dfea4bdb24536140a060f4d224ede4335e9dd9006ee5c7c8b4d8115a56c9265e&response_type=code&client_id=65&redirect_uri=https%3A%2F%2Fsta.sh%2Flogin%2Fcallback%3Freferrer%3Dhttps%253A%252F%252Fsta.sh%252F,https://sta.sh
158,https://repaik.com,1,Tecent QQ,graph.qq.com/oauth2.0/show?which=Login&display=pc&response_type=code&client_id=310138248&redirect_uri=https%3A%2F%2Fwww.repaik.com%2Fconnect.php%3Fmod%3Dlogin%26op%3Dcallback%26referer%3Dhttps%253A%252F%252Fwww.repaik.com%252F.%252F&state=d99029359fceffecfd276119f355f632&scope=get_user_info%2Cadd_share%2Cadd_t%2Cadd_pic_t%2Cget_repost_list,https://www.repaik.com/connect.php?mod=login&op=init&referer=https%3A%2F%2Fwww.repaik.com%2F.%2F&statfrom=login
159,https://repaik.com,1,Wechat,open.weixin.qq.com/connect/qrconnect?appid=wxd813c1077086880d&redirect_uri=http%3A%2F%2Fwsq.discuz.qq.com%2F%3Fcmd%3DYz1zaXRlJmE9d3hjYWxsYmFjayZ0eXBlPXFyY29ubmVjdCZzaXRlaWQ9MjUyNzE3MzI0JnNpdGV1aWQ9MCZxcnJlZmVyZXI9aHR0cHMlM0ElMkYlMkZ3d3cucmVwYWlrLmNvbSUyRi4lMkYmdHQ9MTUzODg4NTYxNiZzaWduYXR1cmU9MTE3N2EyMzliM2FkYjdlOThlMTE1MWFmZDJhMWI0NzEwNjg2NTc3Yg%3D%3D&response_type=code&scope=snsapi_login&state=,https://repaik.com/plugin.php?id=wechat:login
160,https://cgown.com,1,Tecent QQ,graph.qq.com/oauth2.0/show?which=Login&display=pc&response_type=code&client_id=101474692&scope=get_user_info&redirect_uri=https%3A%2F%2Fwww.cgown.com%2Fwp-admin%2Fadmin-ajax.php%3Ftab%3Dauthorization%26action%3Dxh_social_add_ons_social_qq%26uid%3D0%26xh_social_add_ons_social_qq%3D3bb0b513df%26notice_str%3D6388585198%26hash%3Dded7fe0a022c6ee8ba594c30d38c2588%26err_times%3D0&state=6531889588,https://www.cgown.com/wp-admin/admin-ajax.php?channel_id=social_qq&action=xh_social_channel&tab=login_redirect_to_authorization_uri&xh_social_channel=b9f4206e4b&notice_str=8785589316&hash=8658e6fe9d6e1148691173cb5abf6b79&redirect_to=https%3A%2F%2Fwww.cgown.com%2F
161,https://cgown.com,1,Sina Weibo,api.weibo.com/oauth2/authorize?client_id=744334118&redirect_uri=https%3A%2F%2Fwww.cgown.com%2Fwp-admin%2Fadmin-ajax.php%3Ftab%3Dauthorization%26action%3Dxh_social_add_ons_social_weibo%26uid%3D0%26xh_social_add_ons_social_weibo%3D2e9f716b57%26notice_str%3D8855819593%26hash%3De778b82c40a639d9458afb4268422d06&response_type=code,https://www.cgown.com/wp-admin/admin-ajax.php?channel_id=social_weibo&action=xh_social_channel&tab=login_redirect_to_authorization_uri&xh_social_channel=b9f4206e4b&notice_str=8918863755&hash=743677c7fc19687003031ac429b81f6f&redirect_to=https%3A%2F%2Fwww.cgown.com%2F
162,https://pinkbike.com,1,Facebook,"www.facebook.com/v2.8/dialog/oauth?scope=email,user_birthday,user_friends&client_id=137446309620650&redirect_uri=https%3A%2F%2Fwww.pinkbike.com%2Fuser%2Fx_login_facebook%2F","https://www.facebook.com/v2.8/dialog/oauth?scope=email,user_birthday,user_friends&client_id=137446309620650&redirect_uri=https%3A%2F%2Fwww.pinkbike.com%2Fuser%2Fx_login_facebook%2F"
163,https://famulei.com,1,Sina Weibo,api.weibo.com/oauth2/authorize?client_id=40122608&state=c5e87cd6789077951c1af5ecede90811&response_type=code&redirect_uri=http%3A%2F%2Fwww.famulei.com%2Fservices%2Fweibo%2Fget_code.php%3Fgo_url%3DaHR0cHM6Ly93d3cuZmFtdWxlaS5jb20vc2VydmljZXMvbGZsX3JlZGlyZWN0LnBocD91cmw9aHR0cDovL2xmbC5nZw%3D%3D,https://famulei.com/services/weibo/login.php
164,https://famulei.com,1,Wechat,open.weixin.qq.com/connect/qrconnect?appid=wxa9cc79c2530079a0&redirect_uri=http%3A%2F%2Fwww.famulei.com%2Fservices%2Fweixin%2Fget_code.php%3Fgo_url%3DaHR0cHM6Ly93d3cuZmFtdWxlaS5jb20vc2VydmljZXMvbGZsX3JlZGlyZWN0LnBocD91cmw9aHR0cDovL2xmbC5nZw%3D%3D&response_type=code&scope=snsapi_login&state=35205aa874228a1381c92e5e008bae48,https://famulei.com/services/weixin/login.php
165,https://famulei.com,1,Tecent QQ,graph.qq.com/oauth2.0/show?which=Login&display=pc&response_type=code&client_id=101293567&redirect_uri=http%3A%2F%2Fwww.famulei.com%2Fservices%2Fqq%2Fget_code.php%3Fgo_url%3DaHR0cHM6Ly93d3cuZmFtdWxlaS5jb20vc2VydmljZXMvbGZsX3JlZGlyZWN0LnBocD91cmw9aHR0cDovL2xmbC5nZw%3D%3D&state=fe6107bb6df57119c40a584cc93f22ef&scope=get_user_info&source=,https://famulei.com/services/qq/login.php
166,https://internshala.com,1,Google,accounts.google.com/signin/oauth?client_id=827625755886-edpmpa7jsvq8al2v03utohjqg4j2sd3b.apps.googleusercontent.com&as=ko0DcVwIqVdfSkvyQW5P1A&destination=https://internshala.com&approval_state=!ChQtQm91M2Jhcm9LaVFVTzE4TXJIcBIfQXoxUWwyMUNLU2dia013TWpqbVNUV1hDMHhuT1pCWQ%E2%88%99ANKMe1QAAAAAW7rjUpAiixSI5upsviIiobVw106dv0a3&oauthgdpr=1&xsrfsig=AHgIfE-qYoU88zj1BYnyD40-H3dR6MM-5Q,https://internshala.com/login/get_google
167,https://aptoide.com,1,Facebook,www.facebook.com/v2.8/dialog/oauth?client_id=477114135645153&redirect_uri=https%3A%2F%2Fwww.aptoide.com%2Faccount%2Flogin&state=0629462775db05e0a0beb9c0feb2ddde&sdk=php-sdk-4.0.20&scope=email,https://www.facebook.com/v2.8/dialog/oauth?client_id=477114135645153&redirect_uri=https%3A%2F%2Fwww.aptoide.com%2Faccount%2Flogin&state=0629462775db05e0a0beb9c0feb2ddde&sdk=php-sdk-4.0.20&scope=email
168,https://aptoide.com,1,Google,accounts.google.com/signin/oauth?client_id=928466497334-7aqsaffv18r3k1ebthkchfi3nibft5vq.apps.googleusercontent.com&as=qEB_xhhMKHiy66U_lFqmPg&destination=https://www.aptoide.com&approval_state=!ChQ0WTJmcVU3clNIUl94NGhuZnJPZxIfZzBybk83OWY1OHNTSU5vbEVpbVNxcUVsenp2T1pCWQ%E2%88%99ANKMe1QAAAAAW7rj3W33Kaz6BS4dUDD2c-Q9CY9wplcj&oauthgdpr=1&xsrfsig=AHgIfE9RluVXDcqK6PPkpwTW5-TqLS1Atg,https://accounts.google.com/o/oauth2/auth?response_type=code&redirect_uri=https%3A%2F%2Fwww.aptoide.com%2Faccount%2Flogin%3Foauth%3Dgoogle&client_id=928466497334-7aqsaffv18r3k1ebthkchfi3nibft5vq.apps.googleusercontent.com&scope=https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.profile+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.email&access_type=online&approval_prompt=auto
169,https://shafa.ua,1,Vk,oauth.vk.com/authorize?client_id=3950864&redirect_uri=https%3A%2F%2Fshafa.ua%2Flogin%2Fredirect%2Fvk-oauth2%3Fnext%3D%252F&response_type=code&scope=offline%2Cwall%2Cfriends%2Cemail&state=b4c957ea-540e-4624-8654-2c35b28301f1,https://shafa.ua/login/vk-oauth2/?next=%2F
170,https://shafa.ua,1,Facebook,www.facebook.com/v3.0/dialog/oauth?client_id=447162152062475&redirect_uri=https%3A%2F%2Fshafa.ua%2Flogin%2Fredirect%2Ffacebook%3Fnext%3D%252F&scope=email%2Cpublic_profile%2Cuser_birthday%2Cuser_friends%2Cuser_link%2Cuser_gender&state=f694ac9d-e8e0-4e65-bc65-fe5a0515553f,https://shafa.ua/login/facebook/?next=%2F
171,https://buenastareas.com,1,Facebook,www.facebook.com/v2.9/dialog/oauth?client_id=117783761627229&redirect_uri=http%3A%2F%2Fwww.buenastareas.com%2Fuser%2Foauth%2Fcallback%3Fprovider%3Dfacebook&scope=email%2Cpublic_profile%2Cuser_education_history&display=popup,https://buenastareas.com/user/oauth?provider=facebook
172,https://buenastareas.com,1,Twitter,api.twitter.com/oauth/authenticate?oauth_token=5Moa_gAAAAAAGgM_AAABZkz_oLc,https://buenastareas.com/user/oauth?provider=twitter
173,https://buenastareas.com,1,Google,accounts.google.com/signin/oauth?client_id=488810682822.apps.googleusercontent.com&as=ogte4YHN6TzS5x_TkkNRcg&destination=https://www.buenastareas.com&approval_state=!ChR1YnRtMjV0UGRoR3czX2lFaER3SxIfNDlNZGpmSXZoUEVjSU5vbEVpbVNxcUcxOWZyUFpCWQ%E2%88%99ANKMe1QAAAAAW7rrBJxusyINPcau8Y41mfog1sjvxKKB&oauthgdpr=1&xsrfsig=AHgIfE9_NS2-EsqAvc4UCyl1wqGm2rvVrQ,https://buenastareas.com/user/oauth?provider=google
174,https://rusfootball.info,1,Vk,oauth.vk.com/authorize?client_id=2684432&redirect_uri=https%3A%2F%2Fwww.rusfootball.info%2Findex.php%3Fdo%3Dauth-social%26provider%3Dvk&scope=offline%2Cwall%2Cemail&state=7c538dc279479f1e23e5233c306e3ba6&response_type=code,https://oauth.vk.com/authorize?client_id=2684432&redirect_uri=https%3A%2F%2Fwww.rusfootball.info%2Findex.php%3Fdo%3Dauth-social%26provider%3Dvk&scope=offline%2Cwall%2Cemail&state=7c538dc279479f1e23e5233c306e3ba6&response_type=code
